REP_PERIOD,FUND_TYP,COD_BUDGET,COD_INCO,NAME_INC,ZAT_AMT,PLANS_AMT,FAKT_AMT,CITY
2023-07-31,S,26000000000,19010100,"Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю)",20618700,0,9029964.25,Kyiv
2023-07-31,T,26000000000,19010100,"Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю)",20618700,0,9029964.25,Kyiv
2023-07-31,S,26000000000,19010200,Надходження від скидів забруднюючих речовин безпосередньо у водні об’єкти,8643900,0,19540085.7,Kyiv
2023-07-31,T,26000000000,19010200,Надходження від скидів забруднюючих речовин безпосередньо у водні об’єкти,8643900,0,19540085.7,Kyiv
2023-07-31,S,26000000000,19010300,"Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об’єктах, крім розміщення окремих видів відходів як вторинної сировини",5737400,0,3336782.77,Kyiv
2023-07-31,T,26000000000,19010300,"Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об’єктах, крім розміщення окремих видів відходів як вторинної сировини",5737400,0,3336782.77,Kyiv
2023-07-31,S,26000000000,19050200,Інші збори за забруднення навколишнього природного середовища до Фонду охорони навколишнього природного середовища,0,0,292.39,Kyiv
2023-07-31,T,26000000000,19050200,Інші збори за забруднення навколишнього природного середовища до Фонду охорони навколишнього природного середовища,0,0,292.39,Kyiv
2023-07-31,C,26000000000,21010300,"Частина чистого прибутку (доходу) комунальних унітарних підприємств та їх об'єднань, що вилучається до відповідного місцевого бюджету",0,NA,106909,Kyiv
2023-07-31,T,26000000000,21010300,"Частина чистого прибутку (доходу) комунальних унітарних підприємств та їх об'єднань, що вилучається до відповідного місцевого бюджету",0,0,106909,Kyiv
2023-07-31,C,26000000000,21080500,Інші надходження,4600000,NA,10945852.3,Kyiv
2023-07-31,T,26000000000,21080500,Інші надходження,4600000,0,10945852.3,Kyiv
2023-07-31,C,26000000000,21080900,"Штрафні санкції за порушення законодавства про патентування, за порушення норм регулювання обігу готівки та про застосування реєстраторів розрахункових операцій у сфері торгівлі, громадського харчування та послуг",100000,NA,-26633.14,Kyiv
2023-07-31,T,26000000000,21080900,"Штрафні санкції за порушення законодавства про патентування, за порушення норм регулювання обігу готівки та про застосування реєстраторів розрахункових операцій у сфері торгівлі, громадського харчування та послуг",100000,0,-26633.14,Kyiv
2023-07-31,C,26000000000,21081100,Адміністративні штрафи та інші санкції,38000000,NA,88950541.98,Kyiv
2023-07-31,T,26000000000,21081100,Адміністративні штрафи та інші санкції,38000000,0,88950541.98,Kyiv
2023-07-31,C,26000000000,21081500,"Штрафні санкції, що застосовуються відповідно до Закону України «Про державне регулювання виробництва і обігу спирту етилового, коньячного і плодового, алкогольних напоїв, тютюнових виробів, рідин, що використовуються в електронних сигаретах, та пального»",8700000,NA,12382574.69,Kyiv
2023-07-31,T,26000000000,21081500,"Штрафні санкції, що застосовуються відповідно до Закону України «Про державне регулювання виробництва і обігу спирту етилового, коньячного і плодового, алкогольних напоїв, тютюнових виробів, рідин, що використовуються в електронних сигаретах, та пального»",8700000,0,12382574.69,Kyiv
2023-07-31,C,26000000000,21081800,"Адміністративні штрафи за адміністративні правопорушення у сфері забезпечення безпеки дорожнього руху, зафіксовані в автоматичному режимі",16000000,NA,20533881.76,Kyiv
2023-07-31,T,26000000000,21081800,"Адміністративні штрафи за адміністративні правопорушення у сфері забезпечення безпеки дорожнього руху, зафіксовані в автоматичному режимі",16000000,0,20533881.76,Kyiv
2023-07-31,C,26000000000,18010600,Орендна плата з юридичних осіб,3046690900,NA,1621244343.85,Kyiv
2023-07-31,T,26000000000,18010600,Орендна плата з юридичних осіб,3046690900,0,1621244343.85,Kyiv
2023-07-31,C,26000000000,18010700,Земельний податок з фізичних осіб,15361600,NA,14846743.55,Kyiv
2023-07-31,T,26000000000,18010700,Земельний податок з фізичних осіб,15361600,0,14846743.55,Kyiv
2023-07-31,C,26000000000,41035400,Субвенція з державного бюджету місцевим бюджетам на надання державної підтримки особам з особливими освітніми потребами,16891000,NA,9854000,Kyiv
2023-07-31,T,26000000000,41035400,Субвенція з державного бюджету місцевим бюджетам на надання державної підтримки особам з особливими освітніми потребами,16891000,0,9854000,Kyiv
2023-07-31,C,26000000000,41035600,"Субвенція з державного бюджету місцевим бюджетам на створення мережі спеціалізованих служб підтримки осіб, які постраждали від домашнього насильства та/або насильства за ознакою статі",13279200,NA,6639500,Kyiv
2023-07-31,T,26000000000,41035600,"Субвенція з державного бюджету місцевим бюджетам на створення мережі спеціалізованих служб підтримки осіб, які постраждали від домашнього насильства та/або насильства за ознакою статі",13279200,0,6639500,Kyiv
2023-07-31,C,26000000000,41036100,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей осіб, визначених пунктами 2 – 5 частини першої статті 10-1 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», для осіб з інвалідністю I – II групи, яка настала внаслідок поранення, контузії, каліцтва або захворювання, одержаних під час безпосередньої участі в антитерористичній операції, забезпеченні її проведення, здійсненні заходів із забезпечення національної безпеки і оборони, відсічі і стримування збройної агресії Російської Федерації у Донецькій та Луганській областях, забезпеченні їх здійснення, у заходах, необхідних для забезпечення оборони України, захисту безпеки населення та інтересів держави у зв'язку з військовою агресією Російської Федерації проти України, визначених пунктами 11 – 14 частини другої статті 7 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», та які потребують поліпшення житлових умов",260274300,NA,50000000,Kyiv
2023-07-31,T,26000000000,41036100,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей осіб, визначених пунктами 2 – 5 частини першої статті 10-1 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», для осіб з інвалідністю I – II групи, яка настала внаслідок поранення, контузії, каліцтва або захворювання, одержаних під час безпосередньої участі в антитерористичній операції, забезпеченні її проведення, здійсненні заходів із забезпечення національної безпеки і оборони, відсічі і стримування збройної агресії Російської Федерації у Донецькій та Луганській областях, забезпеченні їх здійснення, у заходах, необхідних для забезпечення оборони України, захисту безпеки населення та інтересів держави у зв'язку з військовою агресією Російської Федерації проти України, визначених пунктами 11 – 14 частини другої статті 7 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», та які потребують поліпшення житлових умов",260274300,0,50000000,Kyiv
2023-07-31,C,26000000000,41036400,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей учасників бойових дій на території інших держав, визначених у абзаці першому пункту 1 статті 10 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", для осіб з інвалідністю І - ІІ групи з числа учасників бойових дій на території інших держав, інвалідність яких настала внаслідок поранення, контузії, каліцтва або захворювання, пов'язаних з перебуванням у цих державах, визначених пунктом 7 частини другої статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", та які потребують поліпшення житлових умов",75032656,NA,75032656,Kyiv
2023-07-31,T,26000000000,41036400,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей учасників бойових дій на території інших держав, визначених у абзаці першому пункту 1 статті 10 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", для осіб з інвалідністю І - ІІ групи з числа учасників бойових дій на території інших держав, інвалідність яких настала внаслідок поранення, контузії, каліцтва або захворювання, пов'язаних з перебуванням у цих державах, визначених пунктом 7 частини другої статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", та які потребують поліпшення житлових умов",75032656,0,75032656,Kyiv
2023-07-31,S,26000000000,41037300,"Субвенція з державного бюджету місцевим бюджетам на фінансове забезпечення будівництва, реконструкції, ремонту і утримання автомобільних доріг загального користування місцевого значення, вулиць і доріг комунальної власності у населених пунктах",1602299200,0,808754100,Kyiv
2023-07-31,T,26000000000,41037300,"Субвенція з державного бюджету місцевим бюджетам на фінансове забезпечення будівництва, реконструкції, ремонту і утримання автомобільних доріг загального користування місцевого значення, вулиць і доріг комунальної власності у населених пунктах",1602299200,0,808754100,Kyiv
2023-07-31,S,26000000000,42020500,"Гранти, що надійшли до місцевих бюджетів",19280465,0,9996469.94,Kyiv
2023-07-31,T,26000000000,42020500,"Гранти, що надійшли до місцевих бюджетів",19280465,0,9996469.94,Kyiv
2023-07-31,S,26000000000,50110000,"Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади",211250000,0,31577998.46,Kyiv
2023-07-31,T,26000000000,50110000,"Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади",211250000,0,31577998.46,Kyiv
2023-07-31,C,26000000000,31020000,Надходження коштів від Державного фонду дорогоцінних металів і дорогоцінного каміння,0,NA,223762.61,Kyiv
2023-07-31,T,26000000000,31020000,Надходження коштів від Державного фонду дорогоцінних металів і дорогоцінного каміння,0,0,223762.61,Kyiv
2023-07-31,S,26000000000,31030000,"Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності",80000000,0,29268263.58,Kyiv
2023-07-31,T,26000000000,31030000,"Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності",80000000,0,29268263.58,Kyiv
2023-07-31,S,26000000000,33010100,"Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим",1000000000,0,207916400.77,Kyiv
2023-07-31,T,26000000000,33010100,"Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим",1000000000,0,207916400.77,Kyiv
2023-07-31,C,26000000000,41021000,Додаткова дотація з державного бюджету місцевим бюджетам на компенсацію втрат доходів місцевих бюджетів внаслідок наданих державою податкових пільг зі сплати земельного податку суб'єктам космічної діяльності та літакобудування,69570300,NA,34785200,Kyiv
2023-07-31,T,26000000000,41021000,Додаткова дотація з державного бюджету місцевим бюджетам на компенсацію втрат доходів місцевих бюджетів внаслідок наданих державою податкових пільг зі сплати земельного податку суб'єктам космічної діяльності та літакобудування,69570300,0,34785200,Kyiv
2023-07-31,C,26000000000,41030500,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для внутрішньо переміщених осіб, які захищали незалежність, суверенітет та територіальну цілісність України і брали безпосередню участь в антитерористичній операції, забезпеченні її проведення, перебуваючи безпосередньо в районах антитерористичної операції у період її проведення, у здійсненні заходів із забезпечення національної безпеки і оборони, відсічі і стримування збройної агресії Російської Федерації у Донецькій та Луганській областях, забезпеченні їх здійснення, перебуваючи безпосередньо в районах та у період здійснення зазначених заходів, та визнані особами з інвалідністю внаслідок війни ІІІ групи відповідно до пунктів 11 – 14 частини другої статті 7 або учасниками бойових дій відповідно до пунктів 19 – 21 частини першої статті 6 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», та які потребують поліпшення житлових умов",560168855,NA,84057987,Kyiv
2023-07-31,T,26000000000,41030500,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для внутрішньо переміщених осіб, які захищали незалежність, суверенітет та територіальну цілісність України і брали безпосередню участь в антитерористичній операції, забезпеченні її проведення, перебуваючи безпосередньо в районах антитерористичної операції у період її проведення, у здійсненні заходів із забезпечення національної безпеки і оборони, відсічі і стримування збройної агресії Російської Федерації у Донецькій та Луганській областях, забезпеченні їх здійснення, перебуваючи безпосередньо в районах та у період здійснення зазначених заходів, та визнані особами з інвалідністю внаслідок війни ІІІ групи відповідно до пунктів 11 – 14 частини другої статті 7 або учасниками бойових дій відповідно до пунктів 19 – 21 частини першої статті 6 Закону України «Про статус ветеранів війни, гарантії їх соціального захисту», та які потребують поліпшення житлових умов",560168855,0,84057987,Kyiv
2023-07-31,C,26000000000,41032800,Субвенція з державного бюджету місцевим бюджетам на облаштування безпечних умов у закладах загальної середньої освіти,81634000,NA,65307200,Kyiv
2023-07-31,T,26000000000,41032800,Субвенція з державного бюджету місцевим бюджетам на облаштування безпечних умов у закладах загальної середньої освіти,81634000,0,65307200,Kyiv
2023-07-31,C,26000000000,41032900,Субвенція з державного бюджету місцевим бюджетам на виконання окремих заходів з реалізації соціального проекту «Активні парки – локації здорової України»,264800,NA,117700,Kyiv
2023-07-31,T,26000000000,41032900,Субвенція з державного бюджету місцевим бюджетам на виконання окремих заходів з реалізації соціального проекту «Активні парки – локації здорової України»,264800,0,117700,Kyiv
2023-07-31,C,26000000000,41033000,Субвенція з державного бюджету місцевим бюджетам на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я,127203800,NA,88549600,Kyiv
2023-07-31,T,26000000000,41033000,Субвенція з державного бюджету місцевим бюджетам на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я,127203800,0,88549600,Kyiv
2023-07-31,C,26000000000,41033900,Освітня субвенція з державного бюджету місцевим бюджетам,5207934900,NA,3392219200,Kyiv
2023-07-31,T,26000000000,41033900,Освітня субвенція з державного бюджету місцевим бюджетам,5207934900,0,3392219200,Kyiv
2023-07-31,C,26000000000,41034400,"Субвенція з державного бюджету місцевим бюджетам на проектні, будівельно-ремонтні роботи, придбання житла та приміщень для розвитку сімейних та інших форм виховання, наближених до сімейних, підтримку малих групових будинків та забезпечення житлом дітей-сиріт, дітей, позбавлених батьківського піклування, осіб з їх числа",917900,NA,535500,Kyiv
2023-07-31,T,26000000000,41034400,"Субвенція з державного бюджету місцевим бюджетам на проектні, будівельно-ремонтні роботи, придбання житла та приміщень для розвитку сімейних та інших форм виховання, наближених до сімейних, підтримку малих групових будинків та забезпечення житлом дітей-сиріт, дітей, позбавлених батьківського піклування, осіб з їх числа",917900,0,535500,Kyiv
2023-07-31,C,26000000000,24060300,Інші надходження,15101271,NA,157552147.34,Kyiv
2023-07-31,T,26000000000,24060300,Інші надходження,15101271,0,157552147.34,Kyiv
2023-07-31,S,26000000000,24061600,Інші надходження до фондів охорони навколишнього природного середовища,0,0,2459901.5,Kyiv
2023-07-31,T,26000000000,24061600,Інші надходження до фондів охорони навколишнього природного середовища,0,0,2459901.5,Kyiv
2023-07-31,C,26000000000,24061900,"Кошти, отримані від надання учасниками процедури закупівлі/спрощеної закупівлі як забезпечення їх тендерної пропозиції/пропозиції учасника спрощеної закупівлі, які не підлягають поверненню цим учасникам",0,NA,14000,Kyiv
2023-07-31,T,26000000000,24061900,"Кошти, отримані від надання учасниками процедури закупівлі/спрощеної закупівлі як забезпечення їх тендерної пропозиції/пропозиції учасника спрощеної закупівлі, які не підлягають поверненню цим учасникам",0,0,14000,Kyiv
2023-07-31,C,26000000000,24062000,"Кошти, отримані від переможця процедури закупівлі/спрощеної закупівлі під час укладення договору про закупівлю як забезпечення виконання такого договору, які не підлягають поверненню учаснику",0,NA,-29283.4,Kyiv
2023-07-31,T,26000000000,24062000,"Кошти, отримані від переможця процедури закупівлі/спрощеної закупівлі під час укладення договору про закупівлю як забезпечення виконання такого договору, які не підлягають поверненню учаснику",0,0,-29283.4,Kyiv
2023-07-31,S,26000000000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,575136.08,Kyiv
2023-07-31,T,26000000000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,575136.08,Kyiv
2023-07-31,C,26000000000,24062200,"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу, відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок",0,NA,30488.91,Kyiv
2023-07-31,T,26000000000,24062200,"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу, відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок",0,0,30488.91,Kyiv
2023-07-31,S,26000000000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,5058.54,Kyiv
2023-07-31,T,26000000000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,5058.54,Kyiv
2023-07-31,S,26000000000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,0,0,9198663.21,Kyiv
2023-07-31,T,26000000000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,0,0,9198663.21,Kyiv
2023-07-31,S,26000000000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",1807448020,1809347077.39,784713825.93,Kyiv
2023-07-31,T,26000000000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",1807448020,1809347077.39,784713825.93,Kyiv
2023-07-31,S,26000000000,25020000,Інші джерела власних надходжень бюджетних установ,54440100,451267897.42,433833219.19,Kyiv
2023-07-31,T,26000000000,25020000,Інші джерела власних надходжень бюджетних установ,54440100,451267897.42,433833219.19,Kyiv
2023-07-31,C,26000000000,31010200,"Кошти від реалізації безхазяйного майна, знахідок, спадкового майна, майна, одержаного територіальною громадою в порядку спадкування чи дарування, а також валютні цінності і грошові кошти, власники яких невідомі",100000,NA,358117.67,Kyiv
2023-07-31,T,26000000000,31010200,"Кошти від реалізації безхазяйного майна, знахідок, спадкового майна, майна, одержаного територіальною громадою в порядку спадкування чи дарування, а також валютні цінності і грошові кошти, власники яких невідомі",100000,0,358117.67,Kyiv
2023-07-31,C,26000000000,22013300,Плата за ліцензії на право роздрібної торгівлі пальним,684900,NA,400790,Kyiv
2023-07-31,T,26000000000,22013300,Плата за ліцензії на право роздрібної торгівлі пальним,684900,0,400790,Kyiv
2023-07-31,C,26000000000,22013400,Плата за ліцензії на право зберігання пального,524800,NA,331365.42,Kyiv
2023-07-31,T,26000000000,22013400,Плата за ліцензії на право зберігання пального,524800,0,331365.42,Kyiv
2023-07-31,C,26000000000,22020100,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у гральних закладах казино,54000000,NA,54000000,Kyiv
2023-07-31,T,26000000000,22020100,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у гральних закладах казино,54000000,0,54000000,Kyiv
2023-07-31,C,26000000000,22020400,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у залах гральних автоматів,20000000,NA,20000000,Kyiv
2023-07-31,T,26000000000,22020400,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у залах гральних автоматів,20000000,0,20000000,Kyiv
2023-07-31,C,1356300000,11010100,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати",5567827400,NA,3386998931.91,Lviv
2023-07-31,T,1356300000,11010100,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати",5567827400,0,3386998931.91,Lviv
2023-07-31,C,1356300000,11010200,"Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами",2221976200,NA,1022275655.27,Lviv
2023-07-31,T,1356300000,11010200,"Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами",2221976200,0,1022275655.27,Lviv
2023-07-31,C,1356300000,11010400,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж  заробітна плата",150000000,NA,124580904.41,Lviv
2023-07-31,T,1356300000,11010400,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж  заробітна плата",150000000,0,124580904.41,Lviv
2023-07-31,C,1356300000,11010500,"Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування",110000000,NA,175897597.28,Lviv
2023-07-31,T,1356300000,11010500,"Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування",110000000,0,175897597.28,Lviv
2023-07-31,C,1356300000,11010600,"Фіксований податок на доходи фізичних осіб від зайняття підприємницькою діяльністю, нарахований до 1 січня 2012 року",0,NA,60.38,Lviv
2023-07-31,T,1356300000,11010600,"Фіксований податок на доходи фізичних осіб від зайняття підприємницькою діяльністю, нарахований до 1 січня 2012 року",0,0,60.38,Lviv
2023-07-31,C,1356300000,11011200,Податок на доходи фізичних осіб із доходів спеціалістів резидента Дія Сіті,0,NA,19451123.22,Lviv
2023-07-31,T,1356300000,11011200,Податок на доходи фізичних осіб із доходів спеціалістів резидента Дія Сіті,0,0,19451123.22,Lviv
2023-07-31,C,1356300000,11011400,"Податок на доходи фізичних осіб у вигляді мінімального податкового зобов’язання, що підлягає сплаті фізичними особами, які здійснюють підприємницьку діяльність",0,NA,849.72,Lviv
2023-07-31,T,1356300000,11011400,"Податок на доходи фізичних осіб у вигляді мінімального податкового зобов’язання, що підлягає сплаті фізичними особами, які здійснюють підприємницьку діяльність",0,0,849.72,Lviv
2023-07-31,C,1356300000,11020200,Податок на прибуток підприємств та фінансових установ комунальної власності,5101000,NA,9628289.65,Lviv
2023-07-31,T,1356300000,11020200,Податок на прибуток підприємств та фінансових установ комунальної власності,5101000,0,9628289.65,Lviv
2023-07-31,C,1356300000,13010100,"Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування",0,NA,-2604.39,Lviv
2023-07-31,T,1356300000,13010100,"Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування",0,0,-2604.39,Lviv
2023-07-31,C,1356300000,13010200,"Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування)",838900,NA,100184.09,Lviv
2023-07-31,T,1356300000,13010200,"Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування)",838900,0,100184.09,Lviv
2023-07-31,C,1356300000,13020200,Рентна плата за спеціальне використання води водних об'єктів місцевого значення,0,NA,2487.41,Lviv
2023-07-31,T,1356300000,13020200,Рентна плата за спеціальне використання води водних об'єктів місцевого значення,0,0,2487.41,Lviv
2023-07-31,C,1356300000,13020400,Надходження рентної плати за спеціальне використання води від підприємств житлово-комунального господарства,0,NA,-250,Lviv
2023-07-31,T,1356300000,13020400,Надходження рентної плати за спеціальне використання води від підприємств житлово-комунального господарства,0,0,-250,Lviv
2023-07-31,C,1356300000,13030100,Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення,195500,NA,40280.75,Lviv
2023-07-31,T,1356300000,13030100,Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення,195500,0,40280.75,Lviv
2023-07-31,C,1356300000,14021900,Пальне,17035600,NA,19813650.49,Lviv
2023-07-31,T,1356300000,14021900,Пальне,17035600,0,19813650.49,Lviv
2023-07-31,C,1356300000,14031900,Пальне,72400000,NA,84396217.83,Lviv
2023-07-31,T,1356300000,14031900,Пальне,72400000,0,84396217.83,Lviv
2023-07-31,C,1356300000,14040100,"Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України",381780000,NA,267461044.3,Lviv
2023-07-31,T,1356300000,14040100,"Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України",381780000,0,267461044.3,Lviv
2023-07-31,C,1356300000,14040200,"Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України)",177388600,NA,138787984.71,Lviv
